id,assets,liabilities,buffer,weights
12674,34.950807,33.409061,22.56,91.919868
12675,0.001056,0.000962,21.56,22.562018
12676,0.077698,0.068676,32.92,34.066374
12677,0.034201,0.026275,57.27,58.330476
12678,0.033591,0.030599,58.07,59.13419
12679,0.009493,0.008195,60.19,61.207688
12680,18.268138,16.05321,19.22,54.541348
12681,15.804812,15.014244,32.04,63.859056
12682,0.023421,0.019747,71.22,72.263168
12683,0.012198,0.010944,41.22,42.243142
12684,0.831486,0.744175,42.32,44.895661
12685,0.956482,0.815177,64.44,67.211659
12686,0.305964,0.266457,50.27,51.842421
12687,0.067337,0.059379,49.84,50.966716
12688,0.043749,0.038817,6.82,7.902566
12689,0.342234,0.300139,35.83,37.472373
12690,0.08166,0.075031,33.9,35.056691
12691,0.00113,0.000887,106.14,107.142017
12692,0.030035,0.027943,39.55,40.607978
12693,0.732053,0.642336,73.32,75.694389
12694,0.011513,0.010145,34.66,35.681658
12695,0.013678,0.012189,44.74,45.765867
12696,0.069357,0.063595,24.61,25.742952
12697,0.331145,0.272451,23.82,25.423596
12698,0.186958,0.157903,20.12,21.464861
12699,0.045001,0.040973,73.12,74.205974
12700,0.014398,0.012969,39.81,40.837367
12701,0.023438,0.019306,60.99,62.032744
12702,0.105994,0.094094,60.24,61.440088
12703,0.585609,0.534126,41.69,43.809735
12704,0.055784,0.038543,61.81,62.904327
12705,0.001586,0.001474,59.93,60.93306
12706,6.03661,5.468679,36.36,48.865289
12707,0.417114,0.37918,32.54,34.336294
12708,0.328038,0.297471,64.14,65.765509
12709,0.069084,0.063772,22.3,23.432856
12710,0.024066,0.021101,94.21,95.255167
12711,0.065991,0.059402,89.84,90.965393
12712,0.192303,0.166348,122.9,124.258651
12713,0.230186,0.211154,33.54,34.98134
12714,0.224551,0.191242,57.02,58.435793
12715,0.12402,0.113299,41.35,42.587319
12716,0.010443,0.009336,39.37,40.389779
12717,0.022894,0.021019,75.71,76.753913
12718,0.852234,0.702254,38.9,41.454488
12719,0.480024,0.43894,34.19,36.108964
12720,0.668135,0.636283,10.66,12.964418
12721,0.063988,0.055523,30.58,31.699511
12722,0.20633,0.189694,28.26,29.656024
12723,0.226083,0.187628,47.57,48.983711
12724,21.033573,20.019402,48.43,90.482975
12725,0.695882,0.419311,113.99,116.105193
12726,0.062642,0.054529,33.54,34.657171
12727,1.568889,1.452625,42.35,46.371514
12728,0.036459,0.033714,67.32,68.390173
12729,0.131482,0.119387,43.65,44.900869
12730,0.686976,0.624475,32.56,34.871451
12731,0.1847,0.165425,34.13,35.480125
12732,0.198509,0.175546,73.11,74.484055
12733,0.051594,0.043525,26.32,27.415119
12734,0.129119,0.118229,31.54,32.787348
12735,0.058516,0.051352,73.03,74.139868
12736,0.245221,0.227039,32.6,34.07226
12737,0.175212,0.156082,13.63,14.961294
12738,0.000416,0.000339,74.43,75.430755
12739,0.645084,0.519004,19.39,21.554088
12740,0.010448,0.0083,37.58,38.598748
12741,0.77571,0.671985,38.36,40.807695
12742,0.013494,0.012255,59.9,60.925749
12743,3.041231,2.779957,8.27,15.091188
12744,7.620124,7.243729,25.65,41.513853
12745,0.015595,0.012667,87.62,88.648262
12746,0.917896,0.779568,44.13,46.827464
12747,0.477861,0.419729,23.84,25.73759
12748,0.002246,0.001964,43.98,44.98421
12749,1.194226,1.05824,42.24,45.492466
