"id","assets","liabilities","buffer","weights"
"16589",0.0059619999999999,0.005085,73.94,74.951047
"16590",0.028117,0.025155,40.22,41.273272
"16591",0.163958,0.14285,16.59,17.896808
"16592",1.062535,0.936898,26.09,29.089433
"16593",0.022172,0.019707,35.03,36.071879
"16594",17.710656,16.726151,38.14,73.576807
"16595",0.189409,0.173822,29.24,30.603231
"16596",0.135204,0.113517,38.28,39.528721
"16597",1.051638,0.933427,14.78,17.765065
"16598",0.336148,0.307324,22.78,24.423472
"16599",0.06405,0.058308,51.61,52.732358
"16600",0.098103,0.085022,41.13,42.313125
"16601",19.14069,17.357672,25.79,63.288362
"16602",0.004093,0.003518,90.28,91.287611
"16603",2.717989,2.495361,23.24,29.45335
"16604",0.005715,0.005264,28.82,29.830979
"16605",0.251569,0.227415,38.29,39.768984
"16606",0.602549,0.503875,31.49,33.596424
"16607",0.452959,0.396998,18.36,20.209957
"16608",0.01427,0.012559,62.86,63.886829
"16609",0.092157,0.085076,52.33,53.507233
"16610",0.006215,0.005775,9.09,10.10199
"16611",0.0034219999999999,0.002995,22.19,23.196417
"16612",1.144825,1.055222,80,83.200047
"16613",0.164741,0.146791,15.58,16.891532
"16614",0.471649,0.412065,3.65,5.533714
"16615",0.096148,0.085071,30.43,31.611219
"16616",0.039055,0.014197,189.33,190.383252
"16617",0.095884,0.0832929999999999,18.16,19.339177
"16618",1.947159,1.782052,48.91,53.639211
"16619",0.059135,0.0531549999999999,42.24,43.35229
"16620",5.341984,4.900426,30.73,41.97241
"16621",0.619025,0.556783,47.49,49.665808
"16622",7.850523,6.996506,19.96,35.807029
"16623",1613.129604,1531.535606,59.71,3205.37521
"16624",0.726987,0.399449,235.82,237.946436
"16625",0.003011,0.0018859999999999,111.22,112.224897
"16626",2.093047,1.853103,27.33,32.27615
"16627",55.422708,52.883626,9.86,119.166334
"16628",0.16657,0.146178,36.58,37.892748
"16629",0.081197,0.074557,23.76,24.915754
"16630",0.194196,0.178992,38.74,40.113188
"16631",0.055459,0.048093,35.26,36.363552
"16632",0.061689,0.053161,14.06,15.17485
"16633",1.817259,1.634022,17.68,22.131281
"16634",0.506927,0.46655,30.99,32.963477
"16635",0.835747,0.748955,14.61,17.194702
"16636",3.786703,3.457031,7.38,15.623734
"16637",0.0668779999999999,0.059235,27.5,28.626113
"16638",0.492828,0.404522,29.46,31.35735
"16639",0.277411,0.24582,15.81,17.333231
"16640",0.001567,0.001196,81.19,82.192763
"16641",0.435671,0.394532,22.1,23.930203
"16642",16.196241,15.539582,78.06,110.795823
"16643",182.381,132.112,9.39,324.883
"16644",0.284744,0.253309,15.72,17.258053
"16645",0.070324,0.062241,78.13,79.262565
"16646",23.126793,21.139778,34.19,79.456571
"16647",0.126741,0.115317,22.2,23.442058
"16648",0.734891,0.669032,27.01,29.413923
"16649",0.0750059999999999,0.065482,62.08,63.220488
"16650",0.067316,0.058735,11.56,12.686051
"16651",0.622703,0.559485,59.15,61.332188
"16652",0.03571,0.031849,27.22,28.287559
"16653",0.007315,0.0064819999999999,19.73,20.743797
"16654",0.238554,0.085934,30.72,32.044488
"16655",0.593879,0.529366,27.27,29.393245
"16656",0.161723,0.139974,27.86,29.161697
"16657",0.030241,0.026925,61.61,62.667166
"16658",30.931452,28.275778,8.85,69.05723
"16659",0.005347,0.002126,29.2,30.207473
"16660",0.093023,0.089617,53.9,55.08264
"16661",0.025467,0.02294,32.92,33.968407
"16662",60.361946,57.096816,32.51,150.968762
